100,3,4
100,4,3
100,5,55
100,6,3
100,7,22
100,8,2
100,9,64
100,10,60
100,11,49
100,12,
100,13,
100,14,75
100,15,85
100,16,80
100,17,85
100,18,80
100,19,95
100,20,70
100,21,80
100,22,80
100,23,90
100,24,80
